Node 1 Ortholog group ID	Node 2 Ortholog group ID	Edge tag	S typhi strain CT18	S choleraesuis SC B67	S dublin CT 02021853	S gallinarum 287/91	S paratyphi A ATCC 9150	S agona SL483	S enteritidis P125109	S heidelberg SL476	S newport SL254	S typhimurium LT2	S typhimurium SL1344	Layer
3368	4037	3368-4037	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3368	3433	3368-3433	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3368	4050	3368-4050	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3377	3973	3377-3973	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3377	3577	3377-3577	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3377	2560	3377-2560	0	1	1	1	0	0	1	1	1	1	1	Metabolic
3377	2764	3377-2764	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3384	1029	3384-1029	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3384	1214	3384-1214	1	1	1	1	0	1	1	1	1	1	1	Metabolic
3385	1997	3385-1997	1	1	0	0	1	1	1	1	1	1	1	Metabolic
3385	1564	3385-1564	0	0	0	0	1	1	1	1	1	1	1	Metabolic
3385	1350	3385-1350	1	1	0	0	1	1	1	1	1	1	1	Metabolic
3390	2661	3390-2661	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3397	1919	3397-1919	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3397	708	3397-708	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3397	310	3397-310	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3409	4735	3409-4735	0	0	0	0	0	0	0	0	0	1	1	Metabolic
3411	2882	3411-2882	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3411	2681	3411-2681	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3411	3788	3411-3788	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3425	2597	3425-2597	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3425	838	3425-838	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3425	307	3425-307	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3425	1229	3425-1229	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3433	4037	3433-4037	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3433	4050	3433-4050	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3437	3471	3437-3471	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3445	1295	3445-1295	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3445	1936	3445-1936	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3445	3607	3445-3607	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3447	3159	3447-3159	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3448	2524	3448-2524	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3448	1741	3448-1741	1	1	1	1	0	1	1	1	1	1	1	Metabolic
3449	2703	3449-2703	0	1	1	1	0	0	1	0	1	1	1	Metabolic
3449	3316	3449-3316	0	1	1	1	0	0	1	0	1	1	1	Metabolic
3451	3410	3451-3410	1	1	1	1	1	0	1	1	1	1	1	Metabolic
3454	1454	3454-1454	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3454	2114	3454-2114	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3454	933	3454-933	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3458	41	3458-41	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3459	1463	3459-1463	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3459	4099	3459-4099	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3459	2101	3459-2101	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3459	2636	3459-2636	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3466	2033	3466-2033	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3466	3898	3466-3898	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3466	2563	3466-2563	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3468	616	3468-616	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3468	2568	3468-2568	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3474	1029	3474-1029	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3474	4275	3474-4275	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3474	1663	3474-1663	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3476	2688	3476-2688	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3476	1216	3476-1216	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3476	1942	3476-1942	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3476	2887	3476-2887	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3476	728	3476-728	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3478	1177	3478-1177	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3478	1320	3478-1320	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3478	2977	3478-2977	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3486	140	3486-140	1	0	1	1	0	1	1	1	1	1	1	Metabolic
3488	4100	3488-4100	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3490	2034	3490-2034	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3490	2936	3490-2936	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3490	1329	3490-1329	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3490	120	3490-120	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3506	136	3506-136	0	0	1	1	1	1	1	1	1	1	1	Metabolic
3509	1374	3509-1374	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3509	3591	3509-3591	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3518	2071	3518-2071	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3518	2016	3518-2016	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3518	1749	3518-1749	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3518	1494	3518-1494	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3518	1509	3518-1509	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3522	1030	3522-1030	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3522	1209	3522-1209	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3523	643	3523-643	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3534	3227	3534-3227	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3534	284	3534-284	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3534	3478	3534-3478	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3534	3199	3534-3199	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3534	138	3534-138	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3543	850	3543-850	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3562	1829	3562-1829	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3562	1896	3562-1896	0	1	1	0	1	1	1	1	1	1	1	Metabolic
3565	1149	3565-1149	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3565	3224	3565-3224	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3575	106	3575-106	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3575	1109	3575-1109	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3575	564	3575-564	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3575	2887	3575-2887	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3575	1285	3575-1285	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3577	3667	3577-3667	0	0	1	1	0	1	1	1	1	1	1	Metabolic
3577	1118	3577-1118	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3577	735	3577-735	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3579	1074	3579-1074	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3579	2555	3579-2555	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3579	1127	3579-1127	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3580	3171	3580-3171	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3580	2524	3580-2524	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3586	1048	3586-1048	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3586	1994	3586-1994	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3586	3869	3586-3869	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3590	872	3590-872	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3590	457	3590-457	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3591	1374	3591-1374	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3593	1216	3593-1216	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3593	453	3593-453	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3593	2887	3593-2887	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3593	910	3593-910	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3593	3476	3593-3476	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3593	2654	3593-2654	1	0	1	1	1	1	1	1	0	1	1	Metabolic
3593	3245	3593-3245	0	0	0	0	0	0	0	0	0	0	1	Metabolic
3597	523	3597-523	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3608	216	3608-216	0	0	0	0	0	1	0	1	0	1	1	Metabolic
3608	1491	3608-1491	0	0	0	0	0	1	0	1	0	1	1	Metabolic
3608	4837	3608-4837	0	0	0	0	0	1	0	0	0	1	1	Metabolic
3608	4705	3608-4705	0	0	0	0	0	1	0	0	0	1	1	Metabolic
3610	3624	3610-3624	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3610	523	3610-523	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3610	3597	3610-3597	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3610	3216	3610-3216	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3610	3610	3610-3610	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3610	1060	3610-1060	1	1	1	1	0	1	1	1	1	1	1	Metabolic
3610	672	3610-672	0	1	1	0	0	1	0	1	1	1	1	Metabolic
3610	1025	3610-1025	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3610	2246	3610-2246	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3615	561	3615-561	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3615	1686	3615-1686	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3616	3377	3616-3377	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3622	1900	3622-1900	0	0	1	0	1	1	1	1	1	1	1	Metabolic
3624	523	3624-523	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3624	3597	3624-3597	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3631	384	3631-384	1	1	0	0	1	1	1	1	1	1	1	Metabolic
3631	554	3631-554	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3631	2042	3631-2042	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3631	2154	3631-2154	1	1	1	0	1	1	1	1	1	1	0	Metabolic
3631	450	3631-450	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3635	206	3635-206	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3639	3163	3639-3163	1	0	0	1	1	1	1	1	0	1	1	Metabolic
3645	3737	3645-3737	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3645	4124	3645-4124	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3645	1396	3645-1396	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3645	1821	3645-1821	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3645	603	3645-603	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3645	486	3645-486	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3645	865	3645-865	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3647	2745	3647-2745	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3647	2964	3647-2964	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3647	2393	3647-2393	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3647	1617	3647-1617	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3647	192	3647-192	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3648	2153	3648-2153	0	1	1	1	0	0	1	1	1	1	1	Metabolic
3649	2994	3649-2994	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3649	434	3649-434	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3649	873	3649-873	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3649	3087	3649-3087	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3652	798	3652-798	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3658	2882	3658-2882	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3658	2626	3658-2626	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3658	1141	3658-1141	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3658	2983	3658-2983	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3664	411	3664-411	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3667	1118	3667-1118	0	0	1	1	0	1	1	1	1	1	1	Metabolic
3667	1832	3667-1832	0	0	1	1	0	1	1	1	1	1	1	Metabolic
3680	1325	3680-1325	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3680	4089	3680-4089	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3682	1870	3682-1870	1	1	1	0	0	1	1	1	1	1	1	Metabolic
3693	3432	3693-3432	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3693	1538	3693-1538	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3693	1302	3693-1302	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3693	3802	3693-3802	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3693	2781	3693-2781	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3693	2418	3693-2418	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3704	1474	3704-1474	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3705	561	3705-561	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3705	1686	3705-1686	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3705	2181	3705-2181	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3705	679	3705-679	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3705	36	3705-36	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3707	2502	3707-2502	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3707	1320	3707-1320	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3707	1790	3707-1790	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3708	1907	3708-1907	1	0	1	0	1	1	1	1	1	1	1	Metabolic
3712	435	3712-435	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3712	4060	3712-4060	0	1	0	1	1	1	1	1	1	1	1	Metabolic
3725	545	3725-545	1	0	1	0	0	1	1	1	1	1	1	Metabolic
3725	2155	3725-2155	1	0	1	0	0	1	1	1	1	1	1	Metabolic
3725	1599	3725-1599	1	0	1	0	0	1	1	1	1	1	1	Metabolic
3725	181	3725-181	0	0	1	0	0	1	1	1	1	1	1	Metabolic
3725	1164	3725-1164	1	0	1	0	0	1	1	1	1	1	1	Metabolic
3725	2974	3725-2974	1	0	1	0	0	1	1	1	1	1	1	Metabolic
3726	2227	3726-2227	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3726	1982	3726-1982	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3736	223	3736-223	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3736	1219	3736-1219	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3737	4124	3737-4124	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3737	1396	3737-1396	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3737	1821	3737-1821	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3737	486	3737-486	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3737	865	3737-865	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3738	17	3738-17	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3742	2216	3742-2216	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3751	3223	3751-3223	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3757	601	3757-601	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3757	2939	3757-2939	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3758	2882	3758-2882	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3758	2626	3758-2626	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3758	1141	3758-1141	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3758	2983	3758-2983	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3759	2079	3759-2079	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3768	1998	3768-1998	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3772	3008	3772-3008	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3772	1673	3772-1673	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3772	3962	3772-3962	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3772	3201	3772-3201	1	0	0	1	1	0	1	0	0	1	1	Metabolic
3775	1092	3775-1092	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3776	3776	3776-3776	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3776	3889	3776-3889	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3776	3409	3776-3409	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3776	4735	3776-4735	0	0	0	0	0	0	0	0	0	1	1	Metabolic
3783	3317	3783-3317	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3783	561	3783-561	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3783	1686	3783-1686	1	1	0	1	1	0	1	0	0	1	1	Metabolic
3785	1686	3785-1686	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3785	17	3785-17	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3785	4671	3785-4671	1	0	0	0	1	0	0	0	0	1	1	Metabolic
3785	4492	3785-4492	1	0	0	0	1	0	0	0	0	1	1	Metabolic
3785	4926	3785-4926	1	0	0	0	1	0	0	0	0	1	1	Metabolic
3788	2882	3788-2882	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3796	2725	3796-2725	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3800	111	3800-111	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3800	2212	3800-2212	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3800	3056	3800-3056	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3800	2489	3800-2489	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3800	561	3800-561	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3800	1686	3800-1686	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3802	1478	3802-1478	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3802	2078	3802-2078	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3802	1538	3802-1538	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3802	1302	3802-1302	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3810	1438	3810-1438	0	1	1	1	0	1	1	0	1	1	1	Metabolic
3817	2449	3817-2449	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3822	2060	3822-2060	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3822	4070	3822-4070	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3822	2788	3822-2788	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3822	2835	3822-2835	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3828	1321	3828-1321	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3828	3138	3828-3138	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3828	3872	3828-3872	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3828	65	3828-65	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3842	2564	3842-2564	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3845	1734	3845-1734	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3845	1550	3845-1550	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3845	1395	3845-1395	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3846	3490	3846-3490	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3846	2034	3846-2034	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3846	2936	3846-2936	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3846	1329	3846-1329	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3846	120	3846-120	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3850	2624	3850-2624	0	0	1	1	1	1	1	1	1	1	1	Metabolic
3850	1728	3850-1728	0	0	1	1	1	1	1	1	1	1	1	Metabolic
3851	1870	3851-1870	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3851	3682	3851-3682	1	1	1	0	0	1	1	1	1	1	1	Metabolic
3866	1200	3866-1200	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3866	2794	3866-2794	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3866	1938	3866-1938	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3868	319	3868-319	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3868	997	3868-997	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3869	2275	3869-2275	1	1	1	1	0	1	1	1	1	1	1	Metabolic
3869	1994	3869-1994	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3871	205	3871-205	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3871	348	3871-348	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3871	890	3871-890	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3871	1102	3871-1102	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3872	1321	3872-1321	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3872	3138	3872-3138	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3876	2355	3876-2355	1	1	1	1	0	1	1	1	1	1	1	Metabolic
3878	3704	3878-3704	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3878	303	3878-303	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3878	1567	3878-1567	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3878	3921	3878-3921	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3878	1146	3878-1146	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3878	2678	3878-2678	1	0	0	0	0	1	1	1	1	1	1	Metabolic
3880	2122	3880-2122	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3880	2770	3880-2770	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3889	3409	3889-3409	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3889	4735	3889-4735	0	0	0	0	0	0	0	0	0	1	1	Metabolic
3894	2302	3894-2302	1	1	1	0	0	1	1	1	1	1	1	Metabolic
3894	1730	3894-1730	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3894	948	3894-948	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3894	2162	3894-2162	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3901	1278	3901-1278	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3901	1135	3901-1135	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3901	979	3901-979	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3901	2545	3901-2545	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3921	3704	3921-3704	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3921	1474	3921-1474	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3921	2771	3921-2771	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3921	3312	3921-3312	1	0	0	1	1	0	1	0	0	1	1	Metabolic
3926	914	3926-914	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3926	3663	3926-3663	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3932	1921	3932-1921	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3938	868	3938-868	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3945	3270	3945-3270	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3945	3445	3945-3445	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3945	986	3945-986	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3945	1194	3945-1194	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3945	963	3945-963	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3952	88	3952-88	1	0	1	1	1	1	1	1	1	1	1	Metabolic
3952	4074	3952-4074	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3956	2972	3956-2972	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3962	1673	3962-1673	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3964	1820	3964-1820	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3964	3311	3964-3311	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3964	1712	3964-1712	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3969	2558	3969-2558	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3969	3082	3969-3082	0	1	1	1	1	1	1	1	1	1	1	Metabolic
3970	2983	3970-2983	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3973	3616	3973-3616	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3973	3577	3973-3577	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3973	2560	3973-2560	0	1	1	1	0	0	1	1	1	1	1	Metabolic
3973	2764	3973-2764	0	1	1	1	0	1	1	1	1	1	1	Metabolic
3985	2302	3985-2302	1	1	1	1	0	1	1	1	1	1	1	Metabolic
3985	1401	3985-1401	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3985	3894	3985-3894	1	1	1	0	1	1	1	1	1	1	1	Metabolic
3985	1730	3985-1730	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3985	1777	3985-1777	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3985	948	3985-948	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3985	2162	3985-2162	1	1	1	1	1	1	1	1	1	1	1	Metabolic
3993	3592	3993-3592	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4009	3317	4009-3317	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4009	3783	4009-3783	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4009	561	4009-561	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4009	1686	4009-1686	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4017	90	4017-90	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4017	2524	4017-2524	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4017	3171	4017-3171	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4017	1258	4017-1258	1	1	0	1	1	0	1	0	0	1	1	Metabolic
4022	1851	4022-1851	0	1	1	1	0	1	1	1	1	1	1	Metabolic
4029	2141	4029-2141	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4029	4058	4029-4058	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4035	1825	4035-1825	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4035	1728	4035-1728	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4035	876	4035-876	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4035	389	4035-389	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4035	189	4035-189	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4039	3144	4039-3144	1	1	1	1	1	1	1	1	1	1	1	Metabolic
4039	1280	4039-1280	0	0	1	1	1	1	1	1	1	1	1	Metabolic
4050	4037	4050-4037	0	1	1	1	1	1	1	1	1	1	1	Metabolic
